# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ../ArnoldivsPower --verbose 2 --numValues 2 --inactive 2 --incycles 40 --storevectors 0 --width 20 --tol 2.22045e-16 --arnoldimethod\n explicit --power --residual --tracks 50000 --active 20 --acycles 400 --evectors 2 --evalues 2 --seed 0 --Iterations\n 20 --bins 50 -r --relaxed 0.75 -f Relaxed/20mfp.500k.r0.75.dat  seed = 3080552330
# filename = Relaxed/20mfp.500k.r0.75.dat, run = true, power = false, Arnoldi = true, storevectors = 0, raw = false, evectors = 2, evalues = 2, residual = true, arnoldimethod = explicit, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 50, acycles = 400, incycles = 40, active = 20, inactive = 2, Iterations = 20, numValues = 2, relaxed = 0.75, tracks = 50000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14            15           16            17           18           19            20           21           22            23           24           25            26           27           28           
# |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-     Residual-Real    -| |-     Residual-Imag    -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         
   0.2          0.016621     0.0076922     0.2          -0.00027029  3.7576E-06    0.2          -0.0023994   0.012145      0.2          0.00036827   0.0006693     1E+06        1.6389E-09    1E+06        0             1E+06        0.98516      0             1E+06        0            0             1E+06        0.94151      0             1E+06        0            0             
   0.6          0.033686     0.0098434     0.6          -0.00092201  5.0199E-05    0.6          0.0092305    0.017351      0.6          0.00065547   -0.00010615   2E+06        1.5768E-09    2E+06        0             2E+06        0.98455      0             2E+06        -9.9378E-19  0             2E+06        0.94565      0             2E+06        7.7078E-19   0             
   1            0.037282     0.013099      1            -0.0016084   -3.2942E-05   1            0.0064898    0.021117      1            0.0010665    0.00016223    2.1116E+06   0.00029681    2.1116E+06   0             2.1116E+06   0.97235      0             2.1116E+06   1.8333E-16   0             2.1116E+06   0.95042      0             2.1116E+06   -1.3823E-16  0             
   1.4          0.041271     0.01427       1.4          -0.0017891   -2.438E-05    1.4          -0.0013386   0.02399       1.4          0.0021644    0.00073292    2.2283E+06   0.00048245    2.2283E+06   0             2.2283E+06   0.96936      0.002113      2.2283E+06   3.7077E-16   -1.3254E-16   2.2283E+06   0.95382      0.0024027     2.2283E+06   -1.7759E-16  -2.7833E-17   
   1.8          0.047194     0.019851      1.8          -0.0018719   -3.1614E-05   1.8          -0.0089007   0.027463      1.8          0.0071987    0.00011354    2.3405E+06   0.00092958    2.3405E+06   0             2.3405E+06   0.97915      0.0081091     2.3405E+06   0.0013888    0.0011171     2.3405E+06   0.96878      0.012322      2.3405E+06   -0.0013888   -0.0011244    
   2.2          0.047335     0.021984      2.2          -0.002256    -7.5688E-05   2.2          -0.0051246   0.029396      2.2          0.0063827    0.0014266     2.4487E+06   0.00027481    2.4487E+06   0             2.4487E+06   0.98215      0.0065873     2.4487E+06   0.0010416    0.00065477    2.4487E+06   0.97316      0.009972      2.4487E+06   -0.0010416   -0.00066719   
   2.6          0.060679     0.020068      2.6          -0.0016751   -6.6258E-05   2.6          -0.0044083   0.031254      2.6          0.007713     0.0020502     2.5592E+06   0.0003382     2.5592E+06   0             2.5592E+06   0.98098      0.0053716     2.5592E+06   0.00083329   0.0005501     2.5592E+06   0.96767      0.0090814     2.5592E+06   0.0024222    -0.0021442    
   3            0.068086     0.022824      3            -0.0024302   -0.00016116   3            0.003274     0.032806      3            0.0064255    0.0025239     2.6683E+06   0.00052177    2.6683E+06   0             2.6683E+06   0.98016      0.0045393     2.6683E+06   0.00069441   0.00047315    2.6683E+06   0.96372      0.0066659     2.6683E+06   -0.0028298   0.00056681    
   3.4          0.081277     0.022273      3.4          -0.0020564   -0.00011872   3.4          -0.0024912   0.034584      3.4          0.0091602    0.0023702     2.7871E+06   0.00085539    2.7871E+06   0             2.7871E+06   0.98229      0.0043575     2.7871E+06   0.00059521   0.0003204     2.7871E+06   0.96176      0.0059751     2.7871E+06   -0.0024256   0.00035062    
   3.8          0.083978     0.023788      3.8          -0.0012518   -0.00011318   3.8          -0.0068694   0.036739      3.8          0.0084514    0.0024175     2.8977E+06   0.00036855    2.8977E+06   0             2.8977E+06   0.99016      0.0082793     2.8977E+06   0.00052081   6.7284E-05    2.8977E+06   0.96437      0.0057707     2.8977E+06   -0.0021224   0.00039817    
   4.2          0.10359      0.016773      4.2          -0.0025101   -0.00018698   4.2          -0.005522    0.034057      4.2          0.005979     0.0019044     3.0091E+06   0.00026922    3.0091E+06   0             3.0091E+06   0.98934      0.0073999     3.0091E+06   0.00046294   6.519E-05     3.0091E+06   0.95804      0.0078504     3.0091E+06   -0.0034632   0.0011923     
   4.6          0.10332      0.020698      4.6          -0.0017269   -0.00013677   4.6          -0.0022174   0.03555       4.6          0.0048225    0.0023467     3.119E+06    0.00048041    3.119E+06    0             3.119E+06    0.98949      0.0066614     3.119E+06    0.00041665   5.7681E-05    3.119E+06    0.95423      0.0076798     3.119E+06    -0.0065243   0.0023556     
   5            0.10971      0.023425      5            -0.0013076   -0.00010224   5            -0.0071451   0.033411      5            0.0046432    0.001601      3.2366E+06   0.00012384    3.2366E+06   0             3.2366E+06   0.99183      0.0064544     3.2366E+06   0.00037877   3.6702E-05    3.2366E+06   0.95712      0.0075046     3.2366E+06   -0.0059312   0.0022005     
   5.4          0.11974      0.018976      5.4          -0.0014329   -0.00013544   5.4          -0.013597    0.032269      5.4          0.0026188    0.0014384     3.3558E+06   0.00080642    3.3558E+06   0             3.3558E+06   0.98941      0.0063568     3.3558E+06   0.0003472    4.2364E-05    3.3558E+06   0.95734      0.0068709     3.3558E+06   -0.0054369   0.0020337     
   5.8          0.1232       0.018668      5.8          -0.00069856  -4.3573E-05   5.8          -0.01582     0.030127      5.8          0.00024032   0.00064618    3.4667E+06   0.00017001    3.4667E+06   0             3.4667E+06   0.98987      0.0058848     3.4667E+06   0.0003205    3.7043E-05    3.4667E+06   0.95635      0.0063785     3.4667E+06   -0.0064618   0.0020131     
   6.2          0.11997      0.020806      6.2          -0.00064064  -5.4691E-05   6.2          -0.018721    0.028063      6.2          -0.0019671   0.00060369    3.5781E+06   0.00022643    3.5781E+06   0             3.5781E+06   0.98934      0.0054883     3.5781E+06   0.0002976    3.6304E-05    3.5781E+06   0.95577      0.00592       3.5781E+06   -0.0060003   0.0018281     
   6.6          0.12838      0.021191      6.6          -0.00020542  -1.5437E-05   6.6          -0.021281    0.026102      6.6          -0.00098881  0.001048      3.709E+06    0.013573      3.709E+06    0             3.709E+06    0.98923      0.0051234     3.709E+06    0.00027776   3.427E-05     3.709E+06    0.95743      0.0057419     3.709E+06    -0.0058883   0.001672      
   7            0.14767      0.017139      7            -0.00025413  -4.3627E-06   7            -0.025682    0.025631      7            0.0010496    0.00082414    3.8355E+06   0.00027064    3.8355E+06   0             3.8355E+06   0.9916       0.0053206     3.8355E+06   0.0002604    2.1773E-05    3.8355E+06   0.95628      0.0054589     3.8355E+06   -0.0055202   0.0014732     
   7.4          0.15248      0.019182      7.4          -0.00066106  9.4208E-06    7.4          -0.031639    0.024868      7.4          -0.0017216   0.0010412     3.9558E+06   0.00038063    3.9558E+06   0             3.9558E+06   0.99151      0.0050083     3.9558E+06   0.00024509   2.0734E-05    3.9558E+06   0.95553      0.0051657     3.9558E+06   -0.0051955   0.0013347     
   7.8          0.14829      0.016909      7.8          -0.00022728  -1.1858E-05   7.8          -0.025834    0.028573      7.8          -0.0014997   0.00087967    4.065E+06    0.0028618     4.065E+06    0             4.065E+06    0.99176      0.0047363     4.065E+06    0.00023147   1.8873E-05    4.065E+06    0.95708      0.0051051     4.065E+06    -0.0049069   0.0012875     
   8.2          0.15888      0.017618      8.2          0.00018198   2.7062E-06    8.2          -0.026857    0.030007      8.2          5.9344E-05   8.8043E-05    4.1731E+06   0.00022445    4.1731E+06   0             4.1731E+06   0.99101      0.0045458     4.1731E+06   0.00021929   1.9549E-05    4.1731E+06   0.9546       0.0053533     4.1731E+06   -0.0046486   0.00098845    
   8.6          0.16323      0.014533      8.6          0.00047542   -4.6406E-06   8.6          -0.045214    0.027463      8.6          0.0021208    0.00020335    4.2821E+06   0.00025478    4.2821E+06   0             4.2821E+06   0.99107      0.0043188     4.2821E+06   0.00020832   1.8442E-05    4.2821E+06   0.95413      0.0050968     4.2821E+06   -0.0044162   0.00091678    
   9            0.16716      0.016134      9            -0.00010551  7.0636E-06    9            -0.052271    0.025053      9            0.00042501   6.969E-05     
   9.4          0.16698      0.013822      9.4          -0.00010052  -1.0646E-06   9.4          -0.061674    0.025586      9.4          0.0020311    0.0015163     
   9.8          0.16446      0.01353       9.8          -0.00024521  -7.6297E-06   9.8          -0.059004    0.02685       9.8          0.0034608    0.00086687    
   10.2         0.1654       0.013852      10.2         9.8305E-05   1.5506E-06    10.2         -0.062857    0.026189      10.2         0.0027404    -0.0001154    
   10.6         0.16324      0.013955      10.6         -0.00073711  -5.1087E-05   10.6         -0.078558    0.023381      10.6         -0.0004538   7.4948E-05    
   11           0.16163      0.015949      11           -0.00011014  -1.2929E-05   11           -0.081017    0.023652      11           0.0049217    -1.0201E-05   
   11.4         0.16346      0.011061      11.4         6.4892E-05   7.8951E-06    11.4         -0.08161     0.024619      11.4         0.0051093    0.0010632     
   11.8         0.16937      0.010137      11.8         0.00030156   4.3268E-05    11.8         -0.093174    0.021712      11.8         0.0075598    0.0018925     
   12.2         0.16776      0.010764      12.2         0.00060162   4.9829E-05    12.2         -0.10318     0.018604      12.2         0.0086955    0.0033748     
   12.6         0.16232      0.010218      12.6         0.00022145   3.0994E-05    12.6         -0.1071      0.018755      12.6         0.010871     0.0040183     
   13           0.16388      0.0095749     13           -0.00034424  -7.6272E-05   13           -0.1169      0.016861      13           0.0093205    0.0042455     
   13.4         0.15525      0.011238      13.4         0.00053638   0.00012617    13.4         -0.127       0.015353      13.4         0.010099     0.0043789     
   13.8         0.15567      0.010832      13.8         0.00041544   4.1565E-05    13.8         -0.13908     0.012486      13.8         0.012588     0.0048964     
   14.2         0.14863      0.011763      14.2         -8.7896E-05  -9.6655E-06   14.2         -0.15131     0.011913      14.2         0.012934     0.0051051     
   14.6         0.13323      0.014768      14.6         0.00065555   4.6986E-05    14.6         -0.15853     0.011265      14.6         0.011217     0.0035704     
   15           0.12007      0.0198        15           0.001025     0.00012416    15           -0.16087     0.0089876     15           0.0099853    0.0017138     
   15.4         0.11953      0.020417      15.4         0.00099236   0.00011989    15.4         -0.17029     0.0079963     15.4         0.013476     0.0022132     
   15.8         0.10686      0.02461       15.8         0.00092215   7.9641E-05    15.8         -0.16105     0.0097664     15.8         0.015089     0.0033654     
   16.2         0.10159      0.020632      16.2         0.00029632   2.7405E-05    16.2         -0.1664      0.0092886     16.2         0.014603     0.0019051     
   16.6         0.096803     0.015138      16.6         0.00071688   4.3652E-05    16.6         -0.15986     0.011857      16.6         0.015056     0.002799      
   17           0.091892     0.020459      17           0.00064511   2.4189E-05    17           -0.15393     0.013339      17           0.01748      0.0021622     
   17.4         0.087521     0.015556      17.4         0.0011682    -1.5691E-05   17.4         -0.14389     0.0096861     17.4         0.015867     0.0017076     
   17.8         0.076894     0.012886      17.8         0.001069     2.4953E-05    17.8         -0.14039     0.015577      17.8         0.015998     0.0010751     
   18.2         0.059541     0.012549      18.2         0.00016492   8.0217E-06    18.2         -0.10966     0.010252      18.2         0.012481     0.0021347     
   18.6         0.045921     0.014298      18.6         0.00060816   -6.2397E-06   18.6         -0.093118    0.010544      18.6         0.012872     0.00017067    
   19           0.040907     0.01186       19           0.00015651   3.4066E-06    19           -0.084176    0.0097724     19           0.012158     0.00035343    
   19.4         0.035116     0.012472      19.4         0.00062478   -5.0222E-05   19.4         -0.062093    0.0076437     19.4         0.01148      -0.0011354    
   19.8         0.017595     0.0099035     19.8         -1.7962E-05  5.7686E-07    19.8         -0.036522    0.005965      19.8         0.0073673    0.0021038     
