# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 20 --relaxed 0 --eigenvalues 3 --tracks 1000000 --inactive 50 --source Linear --Iterations\n 10 --active 500 --seed 0 --run --bins 105 -f Bins/20mfp-BetterStats-nyx/Linear/1E6Tracks/20mfp.b105.dat , seed\n = 391682813
# Arguments: source = Linear, method = explicit, Iterations = 10, eigenvalues = 3, relaxed = 0, run = true, filename = Bins/20mfp-BetterStats-nyx/Linear/1E6Tracks/20mfp.b105.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 105, active = 500, inactive = 50, tracks = 1000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-      FOM-Arnoldi     -| |-   RAM eigenvector-0  -| |-   RAM eigenvector-1  -| |-   RAM eigenvector-2  -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1E+07        4.8289       0             1E+07        0            0             1E+07        4.8289        1E+07        0             1E+07        3.80413      0             1E+07        0            0             1E+07        3.80413       1E+07        0             1E+07        2.98307      0             1E+07        0            0             1E+07        2.98307       1E+07        0             5.1E+08      0             0            -0.00492391   0            0.00603258    0            0.00608087    
   2E+07        4.82932      0             2E+07        0            0             2E+07        4.82932       2E+07        0             2E+07        4.40269      0             2E+07        0            0             2E+07        4.40269       2E+07        0             2E+07        3.84443      0             2E+07        0            0             2E+07        3.84443       2E+07        0             5.2E+08      29.346        0.190476     -0.00702006   0.190476     0.00862907    0.190476     0.00873287    
   3E+07        4.82985      0             3E+07        0            0             3E+07        4.82985       3E+07        0             3E+07        4.38448      0             3E+07        0            0             3E+07        4.38448       3E+07        0             3E+07        3.82517      0             3E+07        0            0             3E+07        3.82517       3E+07        0             5.3E+08      58.5276       0.190476     -0.00698492   0.190476     0.008575      0.190476     0.00866971    
   4E+07        4.82572      0             4E+07        0            0             4E+07        4.82572       4E+07        0             4E+07        4.38277      0             4E+07        0            0             4E+07        4.38277       4E+07        0             4E+07        3.81779      0             4E+07        0            0             4E+07        3.81779       4E+07        0             5.4E+08      89.7553       0.380952     -0.00876884   0.380952     0.0107562     0.380952     0.0108469     
   5E+07        4.83018      0             5E+07        0            0             5E+07        4.83018       5E+07        0             5E+07        4.387        0             5E+07        0            0             5E+07        4.387         5E+07        0             5E+07        3.8123       0             5E+07        0            0             5E+07        3.8123        5E+07        0             5.5E+08      133.313       0.380952     -0.00875847   0.380952     0.0107495     0.380952     0.0108383     
   6E+07        4.82896      0             6E+07        0            0             6E+07        4.82896       6E+07        0             6E+07        4.38526      0             6E+07        0            0             6E+07        4.38526       6E+07        0             6E+07        3.82588      0             6E+07        0            0             6E+07        3.82588       6E+07        0             5.6E+08      187.184       0.571429     -0.0104454    0.571429     0.012769      0.571429     0.0128241     
   7E+07        4.82787      0             7E+07        0            0             7E+07        4.82787       7E+07        0             7E+07        4.38535      0             7E+07        0            0             7E+07        4.38535       7E+07        0             7E+07        3.81603      0             7E+07        0            0             7E+07        3.81603       7E+07        0             5.7E+08      117.978       0.571429     -0.010433     0.571429     0.0127687     0.571429     0.0128116     
   8E+07        4.82931      0             8E+07        0            0             8E+07        4.82931       8E+07        0             8E+07        4.37778      0             8E+07        0            0             8E+07        4.37778       8E+07        0             8E+07        3.81987      0             8E+07        0            0             8E+07        3.81987       8E+07        0             5.8E+08      150.453       0.761905     -0.0120636    0.761905     0.0147049     0.761905     0.0146457     
   9E+07        4.829        0             9E+07        0            0             9E+07        4.829         9E+07        0             9E+07        4.37887      0             9E+07        0            0             9E+07        4.37887       9E+07        0             9E+07        3.82239      0             9E+07        0            0             9E+07        3.82239       9E+07        0             5.9E+08      184.478       0.761905     -0.0120528    0.761905     0.0147013     0.761905     0.0146269     
   1E+08        4.82506      0             1E+08        0            0             1E+08        4.82506       1E+08        0             1E+08        4.37971      0             1E+08        0            0             1E+08        4.37971       1E+08        0             1E+08        3.81923      0             1E+08        0            0             1E+08        3.81923       1E+08        0             6E+08        199.037       0.952381     -0.0136753    0.952381     0.016572      0.952381     0.0163519     
