# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 20 --relaxed 0 --eigenvalues 3 --tracks 100000 --inactive 50 --source Linear --Iterations\n 10 --active 500 --seed 0 --run --bins 50 -f Bins/20mfp-BetterStats-nyx/Linear/20mfp.b50.dat , seed = 3222287224
# Arguments: source = Linear, method = explicit, Iterations = 10, eigenvalues = 3, relaxed = 0, run = true, filename = Bins/20mfp-BetterStats-nyx/Linear/20mfp.b50.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 50, active = 500, inactive = 50, tracks = 100000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-      FOM-Arnoldi     -| |-   RAM eigenvector-0  -| |-   RAM eigenvector-1  -| |-   RAM eigenvector-2  -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1E+06        4.80101      0             1E+06        0            0             1E+06        4.80101       1E+06        0             1E+06        4.54298      0             1E+06        0            0             1E+06        4.54298       1E+06        0             1E+06        3.85373      0             1E+06        0            0             1E+06        3.85373       1E+06        0             5.1E+07      0             0            0.00719144    0            0.00889231    0            0.00900459    
   2E+06        4.82999      0             2E+06        0            0             2E+06        4.82999       2E+06        0             2E+06        4.38282      0             2E+06        0            0             2E+06        4.38282       2E+06        0             2E+06        3.8206       0             2E+06        0            0             2E+06        3.8206        2E+06        0             5.2E+07      1714.89       0.4          0.0128678     0.4          0.0159755     0.4          0.0161166     
   3E+06        4.83882      0             3E+06        0            0             3E+06        4.83882       3E+06        0             3E+06        4.36759      0             3E+06        0            0             3E+06        4.36759       3E+06        0             3E+06        3.84152      0             3E+06        0            0             3E+06        3.84152       3E+06        0             5.3E+07      263.942       0.4          0.0127959     0.4          0.0158524     0.4          0.0160044     
   4E+06        4.80635      0             4E+06        0            0             4E+06        4.80635       4E+06        0             4E+06        4.3876       0             4E+06        0            0             4E+06        4.3876        4E+06        0             4E+06        3.77114      0             4E+06        0            0             4E+06        3.77114       4E+06        0             5.4E+07      124.706       0.8          0.0177546     0.8          0.0217999     0.8          0.0217369     
   5E+06        4.81272      0             5E+06        0            0             5E+06        4.81272       5E+06        0             5E+06        4.37414      0             5E+06        0            0             5E+06        4.37414       5E+06        0             5E+06        3.81957      0             5E+06        0            0             5E+06        3.81957       5E+06        0             5.5E+07      94.2483       0.8          0.0177485     0.8          0.0217534     0.8          0.0218155     
   6E+06        4.82695      0             6E+06        0            0             6E+06        4.82695       6E+06        0             6E+06        4.40234      0             6E+06        0            0             6E+06        4.40234       6E+06        0             6E+06        3.82959      0             6E+06        0            0             6E+06        3.82959       6E+06        0             5.6E+07      114.119       1.2          0.0225033     1.2          0.0272342     1.2          0.0265605     
   7E+06        4.82686      0             7E+06        0            0             7E+06        4.82686       7E+06        0             7E+06        4.37846      0             7E+06        0            0             7E+06        4.37846       7E+06        0             7E+06        3.81033      0             7E+06        0            0             7E+06        3.81033       7E+06        0             5.7E+07      143.071       1.2          0.0225057     1.2          0.0272107     1.2          0.0266253     
   8E+06        4.82914      0             8E+06        0            0             8E+06        4.82914       8E+06        0             8E+06        4.40391      0             8E+06        0            0             8E+06        4.40391       8E+06        0             8E+06        3.80186      0             8E+06        0            0             8E+06        3.80186       8E+06        0             5.8E+07      169.124       1.6          0.0271377     1.6          0.0322673     1.6          0.0305801     
   9E+06        4.82507      0             9E+06        0            0             9E+06        4.82507       9E+06        0             9E+06        4.40206      0             9E+06        0            0             9E+06        4.40206       9E+06        0             9E+06        3.82394      0             9E+06        0            0             9E+06        3.82394       9E+06        0             5.9E+07      184.909       1.6          0.0271494     1.6          0.0322508     1.6          0.0305504     
   1E+07        4.81561      0             1E+07        0            0             1E+07        4.81561       1E+07        0             1E+07        4.38979      0             1E+07        0            0             1E+07        4.38979       1E+07        0             1E+07        3.80697      0             1E+07        0            0             1E+07        3.80697       1E+07        0             6E+07        210.043       2            0.0316643     2            0.0368472     2            0.0334565     
